ID,cb_person_cred_hist_length,credit_score,loan_int_rate,loan_percent_income,person_emp_exp,person_gender,person_income,loan_status,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT
3296,10,726,11.99,0.06,5,1,67038,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3297,6,601,15.33,0.26,10,1,94459,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3298,3,634,8.94,0.13,0,1,55161,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3299,10,668,14.04,0.21,5,1,36889,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3300,6,574,11.49,0.28,3,0,89446,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3301,8,632,12.81,0.08,5,1,56312,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3302,5,564,12.42,0.07,6,1,46315,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3303,9,631,11.36,0,9,1,605611,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3304,3,661,10.75,0.26,0,0,46631,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3305,2,675,12.53,0.13,2,0,73080,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3306,5,686,10.37,0.06,8,0,58816,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3307,2,647,15.31,0.24,0,1,22786,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3308,3,512,11.36,0.17,2,1,48041,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3309,10,650,11.36,0.09,12,1,54802,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3310,6,551,15.62,0.04,10,1,51255,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3311,4,655,9.76,0.1,2,1,73130,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3312,10,553,10.46,0.07,8,0,90691,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3313,5,588,13.49,0.16,6,0,77128,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3314,7,631,9.25,0.01,8,1,89657,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3315,4,602,10.71,0.06,0,1,79303,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3316,2,611,6.62,0.21,3,1,67131,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3317,4,696,11.01,0.1,0,1,51315,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3318,3,653,5.42,0.03,2,0,145205,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3319,4,671,7.88,0.11,0,0,62189,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3320,3,589,11.26,0.06,1,0,204866,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3321,3,543,9.3,0.07,4,0,48148,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3322,11,708,5.99,0.05,24,0,217025,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3323,7,699,10.65,0.13,6,0,77969,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3324,3,706,7.51,0.06,0,0,127066,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3325,6,618,10.99,0.17,5,1,29406,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3326,10,714,13.22,0.18,11,1,109214,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3327,4,658,11.49,0.09,0,1,34093,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3328,17,684,6.54,0.08,16,1,104446,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3329,2,627,12.69,0.43,0,1,52885,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3330,6,722,15.23,0.29,9,1,39511,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3331,6,684,18.25,0.22,8,1,35756,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3332,4,575,14.83,0.13,2,1,75051,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3333,2,628,11.01,0.16,5,0,43068,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3334,3,670,11.01,0.31,3,1,60979,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3335,3,620,15.23,0.08,5,1,79102,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3336,4,663,13.14,0.1,0,1,78054,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3337,8,638,15.23,0.15,8,1,66275,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3338,3,565,7.03,0.07,0,1,67377,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3339,5,685,7.02,0.1,7,0,62625,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3340,9,693,7.9,0.04,6,1,72004,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3341,8,606,9.99,0.22,13,0,80096,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3342,5,641,11.59,0.04,4,0,134626,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3343,5,708,12.93,0.04,3,0,25153,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3344,6,672,13.21,0.08,6,1,34562,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3345,9,648,15.33,0.01,13,1,845636,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3346,5,655,15.68,0.14,8,1,77788,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3347,16,613,14.11,0.05,19,1,120949,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3348,14,698,11.12,0.06,14,0,62333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3349,9,679,11.04,0.27,5,1,29771,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3350,4,570,6.76,0.1,3,1,87751,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3351,2,638,11.01,0.26,2,1,96787,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3352,2,630,9.32,0.01,1,1,102796,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3353,3,574,11.83,0.09,3,0,91993,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3354,7,637,7.29,0.2,5,1,36741,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3355,3,607,11.05,0.13,0,1,88477,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3356,5,655,11.49,0.14,6,1,70140,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3357,2,588,13.72,0.1,1,1,103017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3358,3,664,12.84,0.09,0,0,84671,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3359,8,679,12.69,0.12,8,0,48757,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3360,10,653,11.01,0.07,11,1,114903,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3361,4,639,10.94,0.07,1,0,70497,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3362,4,623,15.31,0.17,4,0,145005,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3363,4,574,7.01,0.09,0,0,78609,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3364,4,550,11.01,0.07,0,0,112804,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3365,3,630,13.61,0.05,4,1,61008,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3366,3,624,10.33,0.14,0,1,37004,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3367,4,606,11.41,0.06,1,1,76666,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3368,6,597,12.18,0.08,3,0,41103,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3369,8,634,8.49,0.15,7,1,40437,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3370,9,620,9.99,0.06,8,0,88692,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3371,2,541,13.85,0.2,2,1,44498,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3372,4,668,11.51,0.25,5,0,43954,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3373,6,615,7.29,0.05,9,1,60733,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3374,8,645,6.3,0.11,10,1,111676,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3375,3,619,14.27,0.05,0,0,114539,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3376,5,545,9.99,0.09,7,0,70675,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3377,11,656,14.84,0.14,12,0,144734,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3378,9,648,12.57,0.14,14,1,44251,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3379,9,576,10.98,0.25,7,0,59255,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3380,4,603,10.81,0.34,0,1,29794,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3381,4,518,9.51,0.14,5,0,50099,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3382,4,663,14.09,0.06,4,1,89648,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3383,2,681,7.4,0.07,3,1,61219,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3384,7,545,15.23,0.49,7,0,65952,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3385,8,604,8.49,0.14,8,1,85089,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3386,10,689,8.94,0.27,9,1,37200,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3387,3,511,15.69,0.23,0,1,41724,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3388,3,613,7.49,0.03,0,1,37075,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3389,3,647,15.23,0.16,0,0,38203,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3390,4,682,13.14,0.2,3,1,50982,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3391,2,683,9.63,0.17,0,1,58493,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3392,2,678,10.38,0.08,2,0,35638,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3393,9,598,14.79,0.06,9,1,170134,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3394,17,630,9.91,0.1,16,1,132788,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3395,6,566,14.96,0.07,6,1,32102,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3396,5,688,9.55,0.01,4,0,82378,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3397,4,587,11.01,0.19,0,0,31450,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3398,15,717,8,0.16,26,1,45358,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3399,9,661,11.01,0.14,6,0,174856,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3400,7,599,10.71,0.05,2,1,43857,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3401,10,500,11.01,0.12,9,0,67230,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3402,4,677,13.06,0.06,4,0,46942,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3403,3,670,13.79,0.3,5,0,26379,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3404,3,660,15.37,0.12,4,1,34343,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3405,10,557,6.62,0.16,7,1,76667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3406,10,578,10.56,0.15,3,0,68644,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3407,4,637,7.61,0.08,2,1,144782,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3408,3,598,15.27,0.02,0,1,97266,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3409,2,536,11.49,0.19,2,0,82472,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3410,3,560,14.72,0.13,2,1,13445,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3411,10,614,12.69,0.09,14,0,106578,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3412,2,608,11.71,0.21,0,0,48618,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3413,8,543,16.95,0.03,8,1,271185,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3414,5,657,11.01,0.08,7,1,116706,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3415,16,664,7.51,0.04,22,1,45076,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3416,3,598,10.78,0.11,0,1,92236,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3417,7,587,13.67,0.32,5,0,44178,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3418,2,690,6.91,0.15,3,1,136654,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3419,3,553,10.25,0.14,0,0,177663,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3420,4,665,9.7,0.12,1,1,71472,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3421,4,678,11.83,0.07,2,0,185611,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3422,2,576,7.29,0.02,1,1,58876,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3423,4,683,9.32,0.05,3,1,87262,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3424,2,621,11.14,0.11,4,1,43184,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3425,10,665,11.36,0.1,10,0,55185,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3426,2,697,11.89,0.07,1,1,29127,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3427,11,743,11.01,0.11,24,0,87161,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3428,3,678,14.27,0.37,2,1,22670,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3429,3,644,8.3,0.06,0,0,92321,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3430,6,601,11.01,0.19,7,0,127153,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3431,4,640,5.42,0.07,2,0,51411,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3432,3,555,10.96,0.15,0,1,79222,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3433,3,653,13.11,0.12,2,1,66759,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3434,15,661,12.64,0.06,19,1,90757,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3435,4,477,13.61,0.02,4,1,55118,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3436,2,618,17.27,0.06,4,1,49050,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3437,3,586,13.12,0.35,0,0,43995,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3438,3,571,15.28,0.1,2,0,133333,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3439,2,706,11.58,0.06,5,0,154516,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3440,2,655,13.35,0.18,6,1,91043,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3441,9,652,12.04,0.15,7,0,97103,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3442,4,560,8.49,0.1,1,1,96964,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3443,2,652,7.51,0.18,0,1,55080,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3444,9,629,11.49,0.09,13,1,118672,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3445,3,635,9.31,0.11,0,1,45381,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3446,2,693,13.74,0.1,1,0,262563,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3447,7,567,13.94,0.15,6,1,47781,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3448,3,620,14.84,0.11,1,1,87324,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3449,16,537,5.79,0.07,19,1,85268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3450,2,673,11.58,0.12,3,1,123617,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3451,6,617,8.59,0.08,5,0,43036,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3452,3,635,7.88,0.17,0,0,115708,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3453,4,565,5.79,0.16,2,0,38466,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3454,3,506,11.01,0.18,0,0,28348,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3455,3,567,11.01,0.11,2,0,54619,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3456,3,602,11.89,0.09,0,0,50707,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3457,2,575,11.01,0.12,4,1,85145,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3458,11,631,7.51,0.27,17,0,31302,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3459,3,706,11.35,0.11,2,1,61011,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3460,11,606,16.45,0.11,17,1,61889,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3461,4,575,11.83,0.17,0,0,118565,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3462,4,680,7.9,0.16,0,1,121841,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3463,4,613,10.39,0.1,0,1,74424,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3464,5,676,7.74,0.04,10,1,145214,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3465,9,630,8.65,0.08,8,1,39896,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3466,7,502,7.71,0.08,9,1,65750,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3467,3,599,11.01,0.05,2,0,163071,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3468,3,603,12.53,0.15,0,1,54993,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3469,9,635,11.01,0.24,5,1,63306,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3470,2,600,6.76,0.07,3,1,124865,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3471,7,601,7.14,0.13,7,0,39745,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3472,9,642,15.21,0.07,0,0,91271,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3473,6,614,13.7,0.12,1,1,123605,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3474,8,645,7.88,0.13,11,0,82641,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3475,3,648,13.22,0.1,2,1,100587,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3476,6,589,14.09,0.28,5,0,78921,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3477,9,631,7.9,0.37,12,0,51173,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3478,4,713,19.29,0.1,2,0,26987,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3479,16,649,11.01,0.11,23,0,109015,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3480,13,679,11.49,0.02,25,1,404111,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3481,11,594,13.47,0.25,7,0,79018,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3482,2,627,7.51,0.17,3,0,64605,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3483,2,645,6.62,0.08,3,0,94795,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3484,3,582,6.76,0.04,0,0,68194,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3485,22,549,11.89,0.26,31,1,28403,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3486,15,623,5.99,0.15,15,0,120956,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3487,9,632,9.91,0.03,6,1,73246,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3488,3,651,15.33,0.23,3,1,44068,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3489,3,668,13.79,0.23,1,1,51035,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3490,5,637,14.27,0.17,4,0,63785,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3491,3,666,6.17,0.1,0,1,72912,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3492,4,658,16,0.12,2,1,187045,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3493,8,652,11.01,0.22,9,1,78695,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3494,4,648,5.92,0.06,0,1,165605,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3495,4,662,11.82,0.09,5,0,44748,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3496,2,598,8.94,0.09,0,0,106613,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3497,7,660,9.32,0.05,8,1,68104,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3498,4,638,9.91,0.17,0,0,144904,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3499,16,664,10.59,0.18,15,1,97920,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3500,9,571,10.2,0.04,10,0,51322,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3501,8,650,9.87,0.14,7,0,110321,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3502,2,574,7.88,0.24,0,1,73441,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3503,4,590,14.22,0.31,0,0,35635,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3504,6,638,14.59,0.08,14,0,329467,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3505,4,528,8.72,0.12,4,1,60318,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3506,10,605,9.88,0.11,5,1,47104,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3507,10,548,11.08,0.04,2,0,73579,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3508,3,663,11.38,0.04,1,0,70795,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3509,5,626,6.62,0.15,4,1,70471,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3510,4,513,6.91,0.1,0,1,73373,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3511,6,672,5.99,0.05,8,0,120238,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3512,10,625,12.5,0.02,6,0,140030,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3513,4,695,17.51,0.14,0,0,100690,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3514,4,624,9.65,0.08,0,1,72750,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3515,4,582,10.62,0.16,0,0,82388,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3516,16,581,18.3,0.08,19,0,99078,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3517,7,530,12.73,0.09,4,1,61165,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3518,2,646,15.27,0.09,2,0,16494,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3519,3,562,11.36,0.17,0,1,27861,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3520,15,690,9.99,0.07,20,0,120946,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3521,7,492,10.99,0.08,12,1,144724,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3522,3,661,5.42,0.04,1,1,97148,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3523,6,681,7.92,0.17,8,0,90774,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3524,11,666,9.57,0.28,9,1,49357,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3525,4,674,11.01,0.16,2,1,61009,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3526,4,621,7.88,0.06,0,1,45995,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3527,2,678,10.74,0.04,3,0,125079,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3528,3,515,11.4,0.23,1,1,52217,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3529,2,525,9.88,0.07,0,1,128257,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3530,5,671,8.27,0.36,11,0,30932,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3531,5,689,11.01,0.09,4,1,92036,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3532,3,640,9.91,0.1,3,0,49037,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3533,6,669,11.49,0.06,12,0,46569,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3534,8,631,14.27,0.09,6,1,109343,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3535,16,672,11.12,0.06,18,1,26633,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3536,2,687,10.59,0.07,2,0,138949,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3537,10,663,13.23,0.07,12,1,63339,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3538,6,603,10.59,0.14,9,1,51605,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3539,7,683,14.65,0.11,6,1,108458,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3540,6,691,6.81,0.07,4,1,85279,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3541,2,669,13.11,0.28,0,1,88153,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3542,6,667,14.06,0.2,8,1,56286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3543,10,611,11.01,0.2,5,0,64123,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3544,4,638,5.99,0.05,1,0,238525,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3545,10,562,8.87,0.09,4,1,231223,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3546,8,515,10.99,0.07,13,0,121052,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3547,3,558,11.99,0.12,6,0,78637,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3548,4,660,7.14,0.07,0,1,120991,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3549,4,729,7.51,0.24,6,0,37081,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
